date,hour,price,load_da,load_real,day_of_week
20230514,11,13.89,47865.75,46104.75,7
20230514,12,9.73,47538.75,45862.5,7
20230514,13,1.85,45769.75,43915,7
20230514,14,0.16,43834.25,42232.25,7
20230514,15,1.78,42752.5,41331.5,7
20230514,16,32.29,43105.5,41050.75,7
20230514,17,90.5,44455.75,42886.5,7
20230514,18,105.63,45909.5,45136.5,7
20230514,19,116,46109.5,44909.25,7
20230514,20,127.13,45929,44676.25,7
20230514,21,127.99,45329.75,44853,7
20230514,22,119.14,44291.75,44014.25,7
20230514,23,107.92,41361.25,41064.25,7
20230515,0,119.04,39447.25,39056.25,1
20230515,1,107.61,38248.75,37781.75,1
20230515,2,103.54,37595.25,37166,1
20230515,3,108.87,38050.25,37718.25,1
20230515,4,108.03,39618.25,39577.25,1
20230515,5,126.15,42983.75,43036,1
20230515,6,151.03,50226.5,50283,1
20230515,7,168.79,55627.5,55591.75,1
20230515,8,149.12,58709,58473.75,1
20230515,9,124.81,59712,59362.5,1
20230515,10,105.58,60653.25,59491.75,1
20230515,11,99.62,61379,59399.25,1
20230515,12,94.75,61433.25,59060.75,1
20230515,13,90.77,60768.25,58723.5,1
20230515,14,89.42,59135.75,57602.25,1
20230515,15,90.54,57867.25,57326.75,1
20230515,16,91.39,56759.75,56292.75,1
20230515,17,100.05,56943.5,56850,1
20230515,18,117.84,57148.75,57705,1
20230515,19,124.98,56909.75,57182.25,1
20230515,20,131.79,55317,55278.25,1
20230515,21,124.07,53227,53521.5,1
20230515,22,110.59,50218.75,50290.75,1
20230515,23,93.79,46534.5,46726.25,1
20230516,0,78.96,43120.5,43949.25,2
20230516,1,73.1,41546,42132,2
20230516,2,70.01,40784,41528.75,2
20230516,3,63.56,41145.75,41749.75,2
20230516,4,65.9,42559.75,43323.75,2
20230516,5,74.39,45526.5,46235.75,2
20230516,6,99.77,52153,53063.25,2
20230516,7,114.99,57160.5,58360.75,2
20230516,8,119.54,60143.5,60724.25,2
20230516,9,102.83,61063.75,61221.5,2
20230516,10,82.77,62084.75,61320.5,2
20230516,11,76,62834,61767.5,2
20230516,12,66.84,62496.5,61598.5,2
20230516,13,52.09,61487,60568.75,2
20230516,14,21.25,59826.5,59509,2
20230516,15,12.59,58623,58952.25,2
20230516,16,43.23,57580.75,57980.5,2
20230516,17,74,57539,57974.25,2
20230516,18,87.44,57742.5,59509.75,2
20230516,19,105,57475,59827.5,2
20230516,20,110.09,55814,56674.75,2
20230516,21,106.52,53787.25,55010.5,2
20230516,22,104.99,50792,52124,2
20230516,23,97.23,47063,48696,2
20230517,0,77.65,44903.25,45833.25,3
20230517,1,70.39,43152,44255.75,3
20230517,2,70.65,42183,43478.25,3
20230517,3,70,42676.5,43784.75,3
20230517,4,72.52,43979.75,45021.5,3
20230517,5,79.83,46875.25,47481.25,3
20230517,6,105.16,53181,54112,3
20230517,7,113.18,57817.75,59014,3
20230517,8,109.99,60100.25,62329.75,3
20230517,9,94.7,60821.75,61680,3
20230517,10,76.08,61808.25,62508.5,3
20230517,11,58.41,62583.75,63677.5,3
20230517,12,27.57,62243,62783.5,3
20230517,13,15.62,61468.25,61110,3
20230517,14,8.57,59829,59182.5,3
20230517,15,10.07,58630.25,57706,3
20230517,16,47.19,57795.75,56135.25,3
20230517,17,79.09,57416.5,55615.25,3
20230517,18,102.15,57646.25,55479.75,3
20230517,19,119.59,57404.5,54930.25,3
20230517,20,133.5,55918,53277.5,3
20230517,21,130.16,53917.25,51311.25,3
20230517,22,111,50886.25,47975.25,3
20230517,23,102.94,47117.5,44357.25,3
20230518,0,100.59,42678,41323.25,4
20230518,1,96.35,40746,39424.75,4
20230518,2,89.24,39363.25,38528.5,4
20230518,3,90.01,39098.75,38066.25,4
20230518,4,96.93,39086.75,38329.25,4
20230518,5,100.47,38767.5,37390.25,4
20230518,6,100.42,38853.75,37419.25,4
20230518,7,94.83,40874.25,39377.25,4
20230518,8,90.29,43579,42617.75,4
20230518,9,80.34,45867,44651.25,4
20230518,10,72.06,47490.5,45483,4
20230518,11,65.03,49598.25,45891.5,4
20230518,12,62.87,49544.75,45609.5,4
20230518,13,43.52,47884.25,43953.75,4
20230518,14,29.41,46658.75,42343.25,4
20230518,15,43.08,45848,41398.5,4
20230518,16,71.56,45694.25,41501.5,4
20230518,17,84.59,45707.5,42316.25,4
20230518,18,103.08,46582.5,43484.75,4
20230518,19,115.53,46761.25,44056,4
20230518,20,125.87,46073.75,44084.5,4
20230518,21,117.18,45937.75,42191.25,4
20230518,22,109.61,44839.25,39789.5,4
20230518,23,98.76,42298.75,38648.75,4
20230519,0,93.02,42584.75,37531.25,5
20230519,1,83.2,40940.25,36290.75,5
20230519,2,80.23,40166,35391.5,5
20230519,3,77.03,40207.75,35156.25,5
20230519,4,84.16,41361.25,36330.5,5
20230519,5,99.33,44282.75,38322.75,5
20230519,6,111,49911.25,42602.25,5
20230519,7,109.97,54745.5,46691.5,5
20230519,8,106,57727.25,49900.25,5
20230519,9,93.89,58944.25,50984.5,5
20230519,10,70.37,59978.75,51601.5,5
20230519,11,60.56,61062.5,52744.25,5
20230519,12,60.91,60698.25,52584.75,5
20230519,13,57.79,59613,51248.5,5
20230519,14,57.93,58155.25,50113.25,5
20230519,15,63.62,56982.75,49501,5
20230519,16,72.15,56113,49215,5
20230519,17,87.19,56168.75,49953,5
20230519,18,103.67,55890,50678.75,5
20230519,19,116.29,55154,50469.75,5
20230519,20,115.93,53091.75,49122,5
20230519,21,105.02,51169.75,47755,5
20230519,22,99.79,48480.25,44982.5,5
20230519,23,85.78,45064.5,41776,5
20230520,0,78.74,42131.5,38784.75,6
20230520,1,74,40091,37077.5,6
20230520,2,68.08,38761,35989.75,6
20230520,3,65.83,38428.5,35685,6
20230520,4,65.05,38594.5,35904.25,6
20230520,5,65.7,38798,36737,6
20230520,6,62.08,40382.5,39036,6
20230520,7,62.46,43484.75,42043.5,6
20230520,8,59.76,47276.5,45167.5,6
20230520,9,40.04,49983.5,47378.25,6
20230520,10,4.44,51531.75,49317.75,6
20230520,11,0.28,52374,50282.25,6
20230520,12,-1.43,51443,49751.5,6
20230520,13,-1.27,49612.75,48155,6
20230520,14,-0.09,48030.5,46553.25,6
20230520,15,0,47262.75,45952.75,6
20230520,16,1.32,47029,45817.75,6
20230520,17,25.94,47674.5,46453.5,6
20230520,18,53.68,48558.5,47490.25,6
20230520,19,78.44,48400.5,47012.75,6
20230520,20,87.69,46781,45389,6
20230520,21,81.06,45534.25,44355.75,6
20230520,22,78.6,43593.5,42791,6
20230520,23,73.02,40818,39873.75,6
20230521,0,52.2,38707.75,37724.75,7
20230521,1,40.04,36830.75,35922.25,7
20230521,2,33.88,35748.25,34840.75,7
20230521,3,28.76,35518.5,33928,7
20230521,4,29.95,35674.5,33887.75,7
20230521,5,28.26,35499.5,34264.5,7
20230521,6,30.79,35286,35122,7
20230521,7,27.55,37224.75,37107.5,7
20230521,8,20,40476.75,40411,7
20230521,9,2.14,43507.5,42826.25,7
20230521,10,0,45224.75,45272.5,7
20230521,11,-0.48,46795,46774.25,7
20230521,12,-7.92,46481,46393,7
20230521,13,-25.03,44809,44359.5,7
20230521,14,-41.37,43413,42558.75,7
20230521,15,-19.58,42847.5,42000.25,7
20230521,16,-0.41,42928.25,41943,7
20230521,17,2.22,44499,43563,7
20230521,18,41.34,46083.25,45542.25,7
20230521,19,85.49,46102,46184.75,7
20230521,20,90.87,45621.75,45943,7
20230521,21,91,45014.75,46037,7
20230521,22,89.94,44039,45549.5,7
20230521,23,83.5,41444.5,43119.25,7
20230522,0,88.29,39779.5,40933,1
20230522,1,80.06,38316,39770,1
20230522,2,78.31,37649,38575.25,1
20230522,3,77.8,38004.75,38452.5,1
20230522,4,81,39594,39685.75,1
20230522,5,99.03,42689.25,42698.5,1
20230522,6,115.78,49881.5,50044.25,1
20230522,7,120,55610,54960.5,1
20230522,8,113.42,58295.75,58174.75,1
20230522,9,104.31,59151.25,58889.5,1
20230522,10,89.97,60104.75,59839.5,1
20230522,11,78.39,61027,60150.5,1
20230522,12,68.38,60971.25,59739.25,1
20230522,13,65.06,60514,58959.5,1
20230522,14,68.01,58904.25,57941.5,1
20230522,15,72.21,57726.25,57420.75,1
20230522,16,84.26,56975,56642.5,1
20230522,17,101.47,56751.25,57004.5,1
20230522,18,110.55,57164.25,56664,1
20230522,19,144.26,56786.5,56394.75,1
20230522,20,158.57,55201.25,54933.25,1
20230522,21,125.04,52934.75,52819.5,1
20230522,22,110.33,49821.5,49733,1
20230522,23,101.45,46058.75,45634.5,1
20230523,0,91.39,42470.25,42996,2
20230523,1,78.61,40733.5,40936.5,2
20230523,2,77.09,40021.25,39480.25,2
20230523,3,69.58,40107.25,39330.75,2
20230523,4,70,41470,40587.75,2
20230523,5,78.64,44820.75,43917,2
20230523,6,101.09,51746.5,51091.5,2
20230523,7,105.39,56998.5,56855.75,2
20230523,8,101,59707,60421.75,2
20230523,9,91.87,60614,61901.25,2
20230523,10,84.6,61711.25,62946.75,2
20230523,11,74.53,62894.75,63378,2
20230523,12,43.88,62781.5,62806.75,2
20230523,13,24.04,62123,61346.75,2
20230523,14,5.55,60671.25,59826.5,2
20230523,15,3.54,59662,58744.25,2
20230523,16,12.81,58775.5,57615,2
20230523,17,61.72,58310.5,58524.75,2
20230523,18,78.09,58290.25,58704.25,2
20230523,19,95.27,57840.75,58094.75,2
20230523,20,100.95,56013.75,55978.25,2
20230523,21,103.34,53738.5,53585.5,2
20230523,22,100.09,50801.5,50137.5,2
20230523,23,93.78,47041.5,45955.25,2
20230524,0,83,44564.5,43079.25,3
20230524,1,76.09,43110.75,41758,3
20230524,2,75.13,42479,40791.25,3
20230524,3,76.31,42489.75,41005.75,3
20230524,4,76.58,43586.75,41854,3
20230524,5,86.4,46595.75,44511.75,3
20230524,6,108.45,52544.5,51222.75,3
20230524,7,124.15,57433.75,56279.5,3
20230524,8,109.66,60470.5,59089.75,3
20230524,9,99.01,61284.25,59699,3
20230524,10,85.92,62052,60486.5,3
20230524,11,81,63132,61076.75,3
20230524,12,80.58,62703.5,60260,3
20230524,13,83,61776.25,58887.5,3
20230524,14,75.21,60483.5,57885.5,3
20230524,15,88.06,58844,56865.5,3
20230524,16,95.6,57510.75,55534,3
20230524,17,107.78,57478.25,56054,3
20230524,18,116.24,57634,56566,3
20230524,19,170.56,57110.25,55933,3
20230524,20,182.68,55097.5,54294.5,3
20230524,21,153.51,53015.25,52314,3
20230524,22,116.24,50075,49126.75,3
20230524,23,103.4,46586.25,45026.5,3
20230525,0,102.22,44105.5,41946.75,4
20230525,1,93.84,42521.5,40582.5,4
20230525,2,90.95,41716.75,39628.75,4
20230525,3,88.88,42096,40027,4
20230525,4,90.71,43208.5,41082,4
20230525,5,99.64,45988,44252.5,4
20230525,6,122.58,51966,51086.25,4
20230525,7,124.48,57253.5,56165.75,4
20230525,8,104,60290.5,59118.75,4
20230525,9,83.35,61289.25,59376.5,4
20230525,10,70.85,62443.5,59899.75,4
20230525,11,55.56,62993.75,60464,4
20230525,12,41.28,62466.75,59730.5,4
20230525,13,16.7,61429.75,59168,4
20230525,14,20.26,59909.25,57736,4
20230525,15,10.27,58881.5,56839,4
20230525,16,40.99,57559.75,55990.5,4
20230525,17,73.33,57846.25,55746.25,4
20230525,18,94.16,57674,56389.5,4
20230525,19,110.64,57382,56266,4
20230525,20,124.8,55743.75,54350.25,4
20230525,21,108.69,53544,52730,4
20230525,22,100.48,50621.75,49896.75,4
20230525,23,90.94,46871.5,45841,4
20230526,0,88.11,44196.5,43102.75,5
20230526,1,76.4,42419.5,41404.75,5
20230526,2,74.57,41510.75,40400.75,5
20230526,3,74.63,41734.25,40787.5,5
20230526,4,78.99,43046,41855,5
20230526,5,89.59,45754.75,44463,5
20230526,6,104.94,51778.25,50926.5,5
20230526,7,105.6,57195,55812.75,5
20230526,8,100.65,60307.75,58857.25,5
20230526,9,81.44,61150.5,59022.75,5
20230526,10,56.25,61515.25,59439,5
20230526,11,33.16,62101.75,60016.75,5
20230526,12,21.02,61450.25,59113.75,5
20230526,13,0.97,60002.75,57756.25,5
20230526,14,0,58400.5,56012.5,5
20230526,15,0.07,57212.25,55009.75,5
20230526,16,22.92,56022.25,54367.75,5
20230526,17,53.59,55861.75,53924.25,5
20230526,18,88.28,55972.5,53626.75,5
20230526,19,110.82,55461.75,52480.75,5
20230526,20,115.62,53608.5,51013.25,5
20230526,21,110,51513.5,49011,5
20230526,22,99.5,48873.75,46510,5
20230526,23,92.5,45628.25,42777.75,5
20230527,0,89.69,41841.25,39629,6
20230527,1,83.53,40117.25,38051.75,6
20230527,2,84.73,38966.75,36462.25,6
20230527,3,86.33,38672.25,36090,6
20230527,4,91.25,38925.5,35748.5,6
20230527,5,90,38903.25,35838.5,6
20230527,6,82.7,39777.25,37317,6
20230527,7,82.99,42382,40640.5,6
20230527,8,72.61,45858.5,44259.5,6
20230527,9,55.06,48460,46349.75,6
20230527,10,16.37,50066.25,47328,6
20230527,11,1.45,50731.25,47422,6
20230527,12,0,50458.25,46890.75,6
20230527,13,-6.03,48982.75,45477.5,6
20230527,14,-2.39,47566.5,43974.25,6
20230527,15,0.51,46302.25,43067.75,6
20230527,16,2.26,45965.75,42489,6
20230527,17,55.08,46963,42793,6
20230527,18,84.85,47797,43338.5,6
20230527,19,100.38,47581,43162.75,6
20230527,20,124.93,46110.75,42362.25,6
20230527,21,113.08,44809.5,41546,6
20230527,22,100.03,43525.5,40491.75,6
20230527,23,94.71,40911.25,37628.5,6
20230528,0,87.09,37761.5,35252.75,7
20230528,1,84,35876.5,33550.75,7
20230528,2,81.92,34979,32498.25,7
20230528,3,77.87,34466.75,32233.75,7
20230528,4,77.86,34405.25,31834.5,7
20230528,5,76.47,33815,31673.75,7
20230528,6,72.02,33116.5,32431.75,7
20230528,7,64.84,34916,35317,7
20230528,8,37.7,38184.5,38302.25,7
20230528,9,0,40892.75,40166.25,7
20230528,10,-3.08,42448.25,41540,7
20230528,11,-18.05,44411.75,42712.25,7
20230528,12,-48.72,44089,42047.5,7
20230528,13,-129.91,42301.25,40479.75,7
20230528,14,-129.96,40580.75,39148,7
20230528,15,-98.08,39807.25,38334.5,7
20230528,16,-18.68,40289,38487,7
20230528,17,-0.06,41149.5,39159.75,7
20230528,18,50,42645,40208.75,7
20230528,19,72.9,43055.25,40358.75,7
20230528,20,80.01,42872.5,40131.5,7
20230528,21,77.84,43114.25,39731,7
20230528,22,73.8,42635.5,39229.25,7
20230528,23,69.5,40245.25,36598.5,7
20230529,0,59.23,38729.75,34979.5,1
20230529,1,53.9,37172.5,33140,1
20230529,2,51.82,36118.5,32201,1
20230529,3,48.51,35366.5,31767.25,1
20230529,4,54.52,35511.25,31696.75,1
20230529,5,63.36,35599,31877.25,1
20230529,6,67.65,36277.75,32531.5,1
20230529,7,58.71,38666.25,35108.75,1
20230529,8,29.92,41834.25,38488.25,1
20230529,9,0,44551.75,41035.75,1
20230529,10,-2.11,46639,42168.75,1
20230529,11,-21.08,48184.25,43393,1
20230529,12,-55.02,48437.5,43205.25,1
20230529,13,-95.11,48087.75,41643.75,1
20230529,14,-109.45,46624.5,40484.75,1
20230529,15,-80.69,45873.75,39889.25,1
20230529,16,-19.97,44826.25,40040,1
20230529,17,-4.98,45342.5,41423.25,1
20230529,18,19.2,46298,42757.25,1
20230529,19,72.08,46684.25,42926.25,1
20230529,20,83.75,45994,42601.5,1
20230529,21,85.88,45363,42119.75,1
20230529,22,80.48,44535.5,41701.75,1
20230529,23,74.26,42110.5,38779,1
20230530,0,75.02,41205.5,36550.5,2
20230530,1,71.05,39642,35658.25,2
20230530,2,68.9,38859.75,34923,2
20230530,3,70.03,39022.25,35184.25,2
20230530,4,76.68,40443.25,36438.75,2
20230530,5,85.07,43207.5,39668.25,2
20230530,6,97.91,49672.25,46705,2
20230530,7,117.96,55575,52367.5,2
20230530,8,108.64,58782.5,55848.25,2
20230530,9,90.06,59793.25,56910.75,2
20230530,10,82.37,60814,57536.75,2
20230530,11,70.27,62079.25,57804,2
20230530,12,64.49,61878.75,57469.75,2
20230530,13,57.36,60921,56807.5,2
20230530,14,56.48,59657.75,55645.25,2
20230530,15,62.66,58122.25,54689.75,2
20230530,16,72.07,56879.25,53896.75,2
20230530,17,88.55,56981.25,53967,2
20230530,18,97.97,57210.25,54167.75,2
20230530,19,124.9,56678,53941.75,2
20230530,20,154.56,54664.5,52529.75,2
20230530,21,125.77,52540.5,50443.75,2
20230530,22,97.31,49849.5,47988.25,2
20230530,23,89.65,46334.25,43859.25,2
20230531,0,85.92,42049.25,41483.25,3
20230531,1,82.17,40200,39576,3
20230531,2,74.2,39242,38869.25,3
20230531,3,80.02,39349.5,39271,3
20230531,4,85.26,40748.5,40037,3
20230531,5,91.98,43706.5,42801.5,3
20230531,6,119.01,50196.5,49975.25,3
20230531,7,118.42,56105.25,55215,3
20230531,8,105.83,59341.75,57927.5,3
20230531,9,86.41,60096,58248.25,3
20230531,10,66.92,60953.25,58607.75,3
20230531,11,46.42,62007.25,59329.25,3
20230531,12,9.06,61762.75,59208.25,3
20230531,13,-0.02,60860,58288.5,3
20230531,14,-0.81,59535.25,56767.5,3
20230531,15,-0.17,58028.5,55958.25,3
20230531,16,20.16,56701.75,55658.75,3
20230531,17,69.45,56875.5,55819.25,3
20230531,18,86.43,57361.5,56035.25,3
20230531,19,108.26,56981.25,56065.5,3
20230531,20,119.6,54980.25,54939.75,3
20230531,21,103.69,52804,52896.5,3
20230531,22,94.28,49953.25,50151.75,3
20230531,23,83.13,46397,46160.75,3
20230601,0,84.15,43935,43451.5,4
20230601,1,74.3,41920,41775.25,4
20230601,2,70.1,41039.5,40959.5,4
20230601,3,66.72,41016,41313,4
20230601,4,67.7,42186.25,42379.25,4
20230601,5,80.45,44824.75,44404.25,4
20230601,6,97.04,51311.5,51063.25,4
20230601,7,108.23,56829,56144.25,4
20230601,8,99.07,59927.75,58667.75,4
20230601,9,87.3,60698,58927.25,4
20230601,10,68.19,61813.75,59707.25,4
20230601,11,59.92,62657,60071.5,4
20230601,12,38.86,62236.75,60042.25,4
20230601,13,9.35,61057,59210.5,4
20230601,14,3.01,59343.75,57703.25,4
20230601,15,13.35,58245.5,57004.75,4
20230601,16,56.14,57245,56041.5,4
20230601,17,72,57124.75,56783.75,4
20230601,18,87.86,57557.75,56415,4
20230601,19,100.46,57295.75,56137,4
20230601,20,120.04,55412.75,54455.75,4
20230601,21,103.43,53144.25,52546.25,4
20230601,22,95.41,50703.75,50804,4
20230601,23,86.53,47145.75,47230.25,4
20230602,0,83.59,43995.75,44019,5
20230602,1,79.4,42298.25,41635.5,5
20230602,2,79.85,41307.25,40722,5
20230602,3,77.42,41502.25,40381.25,5
20230602,4,81.12,42570.5,41364.5,5
20230602,5,90.88,44916.25,43703,5
20230602,6,118.97,51032.75,49889.5,5
20230602,7,125.58,56417.5,55124.25,5
20230602,8,96.19,59010.75,58180.5,5
20230602,9,84.37,59755,58944.25,5
20230602,10,72.09,60571,59146,5
20230602,11,63.15,60951.75,59183,5
20230602,12,56.06,60049.5,58372.75,5
20230602,13,42.61,59023.25,57074,5
20230602,14,36.82,57834.25,55856,5
20230602,15,44.9,56834.75,55061.75,5
20230602,16,58.27,55491.75,54103.5,5
20230602,17,76.62,55133.25,53823.5,5
20230602,18,85.96,55627.75,53599,5
20230602,19,101.12,55439.5,52823,5
20230602,20,110.5,53280.75,50907,5
20230602,21,101.31,51305.75,49031,5
20230602,22,92.56,48734,46355.25,5
20230602,23,85.06,45056,43017,5
20230603,0,84.95,42226.5,40136,6
20230603,1,80.3,40132.5,38444.5,6
20230603,2,77.79,39033.25,37323.75,6
20230603,3,75.2,38740.75,36881.75,6
20230603,4,80.71,38789.75,37095.75,6
20230603,5,78.64,38731.25,37160.25,6
20230603,6,77.76,39901.25,38654,6
20230603,7,73.63,43022.75,41471.75,6
20230603,8,70,46503.25,44690.25,6
20230603,9,59.97,48685,46869.75,6
20230603,10,27.36,50355.25,47930.25,6
20230603,11,5,51052,48306.75,6
20230603,12,-0.01,50548,47864.5,6
20230603,13,-4.91,49302.75,46099.25,6
20230603,14,-3.39,47822.75,44943,6
20230603,15,-0.05,46602.75,44194.75,6
20230603,16,5.38,46180.25,43695.75,6
20230603,17,45.66,46816,44238,6
20230603,18,75,47675.25,44648,6
20230603,19,84.96,47531.75,44412.25,6
20230603,20,94.9,45979.5,43430,6
20230603,21,94.9,44878.25,42488.5,6
20230603,22,87.89,43635.5,41171,6
20230603,23,81.17,40973.25,38459.75,6
20230604,0,81.12,38462,36358.5,7
20230604,1,74.9,36769.5,34603.75,7
20230604,2,72.51,35662.5,33579.75,7
20230604,3,71.65,35337.75,32890,7
20230604,4,73.14,35351.75,32704.5,7
20230604,5,72.23,34797,32872.5,7
20230604,6,69.07,35128.5,33817.25,7
20230604,7,64.77,37448.25,36442.5,7
20230604,8,50.81,40539.75,39644.5,7
20230604,9,21.93,43096.5,41747.5,7
20230604,10,5.11,45257.75,43221,7
20230604,11,0,47314,44486,7
20230604,12,-4.98,47049.25,43959.5,7
20230604,13,-29.45,45675.5,42544,7
20230604,14,-36.35,44133.75,41563.75,7
20230604,15,-4.33,43241,40899.5,7
20230604,16,0,42993.25,40442.5,7
20230604,17,34.5,44032.5,41474.25,7
20230604,18,78.21,45358,42932,7
20230604,19,98.94,45274.5,43568,7
20230604,20,109.79,44600.25,43652,7
20230604,21,102.6,44009.75,43111,7
20230604,22,99,43286.25,42869,7
20230604,23,86.98,40689,39962.75,7
20230605,0,78.71,39924,38019,1
20230605,1,71.1,38418.25,36682.5,1
20230605,2,70.07,37893.5,36162.25,1
20230605,3,71.14,38020,36318,1
20230605,4,74.26,39349.25,37055.75,1
20230605,5,88.36,42297.75,40257.75,1
20230605,6,122.09,49383,47748,1
20230605,7,113.79,55508.5,52700.5,1
20230605,8,99.95,58968,56107.75,1
20230605,9,86.41,59834,57016,1
20230605,10,75,60747.5,57610,1
20230605,11,70.08,61892.5,58699.25,1
20230605,12,69.37,61845.25,58317.5,1
20230605,13,69.33,61092.75,57799,1
20230605,14,68.07,59794.5,56525.75,1
20230605,15,69.85,58444.75,55887.25,1
20230605,16,78.89,57255,55161.5,1
20230605,17,89.8,57252.75,54972.5,1
20230605,18,100.76,57532,54726.5,1
20230605,19,135.35,56976,54462.25,1
20230605,20,157.37,55028.5,52791.25,1
20230605,21,128.4,52968,50520.5,1
20230605,22,101.04,50160.75,47897.25,1
20230605,23,88.98,46725.25,44301.75,1
20230606,0,80.23,43113,41623,2
20230606,1,79.37,41395,40030.5,2
20230606,2,79.27,40625.25,39026.5,2
20230606,3,82.23,40729.75,39149,2
20230606,4,86.2,42045.5,40109.25,2
20230606,5,90.55,44262,42771.75,2
20230606,6,146.4,50548.25,49295.5,2
20230606,7,153.28,56281.75,54249,2
20230606,8,122.54,59715,57027.5,2
20230606,9,94.9,60824.75,58289.25,2
20230606,10,86.73,61915.75,58819.75,2
20230606,11,82.06,63266.25,59938.25,2
20230606,12,77.69,63184.25,59900.75,2
20230606,13,74.59,62366.75,59398,2
20230606,14,70.61,60984.25,57947.25,2
20230606,15,75.64,59370.75,57536.75,2
20230606,16,81.17,57999.75,56320,2
20230606,17,87.91,57754.25,56390.25,2
20230606,18,98.84,57787.25,56340.75,2
20230606,19,134.17,57284.75,55452.25,2
20230606,20,152.4,55285,53426.5,2
20230606,21,126.53,52986.75,50899,2
20230606,22,102.04,50260.5,48530,2
20230606,23,89.99,46707.25,44782,2
20230607,0,93.56,44648.75,42291.5,3
20230607,1,89.83,42734.5,40878.25,3
20230607,2,90.26,41615.25,39818.25,3
20230607,3,90.2,41663.75,39978.25,3
20230607,4,90.68,42723.75,40932.25,3
20230607,5,97.9,45100.5,43364,3
20230607,6,127.66,51470.25,49268,3
20230607,7,146.49,56093.5,54148.5,3
20230607,8,114.66,59081.5,57690,3
20230607,9,98.53,60029.25,58897.25,3
20230607,10,93.13,61093,59426.25,3
20230607,11,86.6,62169.5,60001.25,3
20230607,12,79.95,61502.25,59625.25,3
20230607,13,77.9,60610.25,58321.25,3
20230607,14,76.45,59107.75,56628.25,3
20230607,15,79.05,57766.75,56163,3
20230607,16,79.71,56620.75,54782.5,3
20230607,17,94.22,56792.5,54820.75,3
20230607,18,101.07,56869.5,54909.25,3
20230607,19,138.52,56538.5,54350.75,3
20230607,20,147.7,54985.75,51805.25,3
20230607,21,127.55,52747.75,49550.5,3
20230607,22,105.82,50504,47633,3
20230607,23,94.9,47229.5,44219.5,3
20230608,0,93.93,43096,41262,4
20230608,1,89.26,41185.5,39212.25,4
20230608,2,83.04,40095.75,38018.25,4
20230608,3,79.9,39680.75,37666,4
20230608,4,82.04,39888,37427.5,4
20230608,5,88.44,39688.25,37444.75,4
20230608,6,94.01,41575.25,40254.75,4
20230608,7,93.26,44667.25,43520.25,4
20230608,8,91.4,47340,46463.5,4
20230608,9,83.78,49302.25,47847,4
20230608,10,74.64,51004.25,49324.75,4
20230608,11,68.5,52347.25,50376,4
20230608,12,64.22,52240.25,50043.75,4
20230608,13,63.84,51281,49073.5,4
20230608,14,64.06,50399.5,48029.25,4
20230608,15,67.93,49188.25,47523.5,4
20230608,16,71.17,48637.5,46981.25,4
20230608,17,76.1,49278,47875.75,4
20230608,18,90.46,49716.25,48493.75,4
20230608,19,102.03,49523.25,48291.25,4
20230608,20,113.84,48446.25,46560.25,4
20230608,21,105,47270,45586,4
20230608,22,96.58,45947.75,44453.5,4
20230608,23,91,43409.75,41077,4
20230609,0,95,42907.5,38819.75,5
20230609,1,89.7,41826.5,37070.75,5
20230609,2,79.73,41163,36178,5
20230609,3,76,41238.25,35912.5,5
20230609,4,76.27,41867.25,36527.5,5
20230609,5,89.06,43214,39040.25,5
20230609,6,103.74,49371.75,44687.75,5
20230609,7,103.97,54855.75,48984.75,5
20230609,8,103.94,57805.5,52055.5,5
20230609,9,91.39,58548.75,53316.5,5
20230609,10,82.26,59736.5,53845.75,5
20230609,11,75.43,60960.5,54762,5
20230609,12,70.03,60941,54802.5,5
20230609,13,65,59955.75,53759.75,5
20230609,14,64.06,58392.25,53158.25,5
20230609,15,68.39,56932.25,52671.25,5
20230609,16,72.64,55797.75,52219.25,5
20230609,17,80.63,55303.5,52367.25,5
20230609,18,95,55002.25,52409.75,5
20230609,19,104.12,54138.5,51600,5
20230609,20,106.45,52319.75,50071.25,5
20230609,21,104.12,50398.25,48531.75,5
20230609,22,97.48,48868,46837.25,5
20230609,23,86,45786.5,43367,5
20230610,0,89.03,43866.75,40764.75,6
20230610,1,84.1,42089.75,38847.75,6
20230610,2,84.13,40987.25,37741.75,6
20230610,3,80.32,40887.25,37148,6
20230610,4,77.44,40518,36950.5,6
20230610,5,79.87,39577,36950.5,6
20230610,6,79.43,41727.25,39272,6
20230610,7,85,45198.5,42353.75,6
20230610,8,81.8,48363.5,45799,6
20230610,9,63.99,50385,47996.25,6
20230610,10,26.91,52190.75,49425.5,6
20230610,11,12.51,53564.25,50253,6
20230610,12,0.08,53588,49781,6
20230610,13,-19.96,52792,48188.25,6
20230610,14,-20.03,50910.5,47271.75,6
20230610,15,-4.97,49492.25,46955.5,6
20230610,16,2.54,48179.75,46751.75,6
20230610,17,44.5,48088.75,47245.75,6
20230610,18,74.97,48229.25,48145,6
20230610,19,86.16,47737,47650.75,6
20230610,20,86.07,46115.5,46274.5,6
20230610,21,78.63,44624.75,45019,6
20230610,22,80.99,44479.5,44239.5,6
20230610,23,69.55,42385.75,41718.25,6
20230611,0,64.77,40726,39059.5,7
20230611,1,58.07,39385,36933.75,7
20230611,2,52.88,38453.75,35568,7
20230611,3,49.93,38059,34889.5,7
20230611,4,51.92,37636.25,34567.75,7
20230611,5,49.13,36627.5,34184.5,7
